loan_amount,interest_rate,term_months,income,age,score,risk_levelLow,risk_levelMedium,risk_levelHigh
-0.40945950150489807,-0.6744219064712524,-0.8743653893470764,-0.3698144257068634,0.011564090847969055,-0.94271320104599,0,0.010750820860266685,0
0.29760661721229553,-0.8357731103897095,-0.2945883870124817,0.13624988496303558,-1.1028838157653809,-1.0974993705749512,0,0.0041071027517318726,0
0.30061104893684387,-0.411825567483902,-0.4947470426559448,-0.9381788969039917,1.3137576580047607,-0.07259079813957214,0,0.019907042384147644,0
-0.22282342612743378,-0.4409642815589905,-0.07014188170433044,0.07597032189369202,-0.8857765793800354,-0.9804046154022217,0,0.010750820860266685,0
-0.26591756939888,-1.1716644763946533,-0.6137657761573792,-0.018248185515403748,-1.2475430965423584,-0.04431814327836037,0,0.007851110771298409,0
-0.790686309337616,-0.7680813074111938,-0.11739665269851685,-0.7282077074050903,-0.8377822637557983,-0.015493003651499748,0,0.010750820860266685,0
-0.5291997790336609,-0.5535317659378052,-0.09042517095804214,0.275004118680954,-0.9799139499664307,-1.3842926025390625,0,0.009996825829148293,0
-1.1312839984893799,0.9329282641410828,-0.4717300832271576,-0.6776286363601685,-0.6548826098442078,-0.668183445930481,0,0.017407359555363655,0
-0.23104357719421387,-0.6372356414794922,-0.031701166182756424,-0.7116045951843262,0.026964128017425537,-0.8520709872245789,0,-0.09271100163459778,0
0.6867824196815491,0.24018988013267517,0.3331352472305298,1.179222822189331,1.1554895639419556,0.8319090008735657,0,0.02658800780773163,0
-0.4739047884941101,0.6610519886016846,-0.9974267482757568,-0.4670819044113159,0.23297396302223206,-0.8146459460258484,0,0.010750820860266685,0
-0.6074214577674866,-1.1465522050857544,-0.7990662455558777,-0.9243853092193604,0.15650972723960876,-0.9842604994773865,0,-0.035418085753917694,0
-0.3646686375141144,-0.8916876316070557,1.163040041923523,-0.9563673138618469,-1.3026639223098755,-0.9027209877967834,0,0.010750820860266685,0
-0.63704514503479,0.31768935918807983,-0.5697530508041382,-1.2645657062530518,0.3021589517593384,0.01182771660387516,0,0.019907042384147644,0
-1.1119383573532104,-0.39587000012397766,-0.5037951469421387,0.2729136645793915,0.3862772583961487,-1.3538357019424438,0,0.009996825829148293,0
-0.19384907186031342,-0.3824569880962372,-0.12037375569343567,-0.5888095498085022,-1.0230339765548706,2.0028939247131348,0,0.028102383017539978,0
-0.018818698823451996,1.237404227256775,-0.6600999236106873,-0.408602237701416,0.22359725832939148,-0.7716939449310303,0,0.017407359555363655,0
-0.2301410585641861,-1.3653879165649414,-0.09409546107053757,0.9326091408729553,-1.1784486770629883,1.4230252504348755,0,0.006187776103615761,0
-0.9327715635299683,0.3870754539966583,-0.5760005712509155,0.09628599137067795,-0.3004942536354065,-1.5189461708068848,0,0.009996825829148293,0
-0.7814688086509705,-1.334871768951416,-0.24821215867996216,0.8587173819541931,-0.639656662940979,2.248333215713501,0,0.006187776103615761,0
-0.07213307917118073,0.29405251145362854,-0.43285202980041504,-1.4001188278198242,-0.19354325532913208,-0.07413516938686371,0,0.019907042384147644,0
-0.03791069611907005,0.4677795469760895,-0.23967036604881287,-0.9225784540176392,-0.7442014813423157,-1.2219644784927368,0,-0.15011446177959442,0
0.27883753180503845,-0.7259145975112915,-0.8201103210449219,-1.2052563428878784,0.4272587299346924,-0.08745481073856354,0,0.012265197932720184,0
-0.7003070712089539,0.6371266841888428,-0.05082961544394493,0.6340329051017761,-0.7427400350570679,-1.1008983850479126,0,0.02658800780773163,0
-0.8134015798568726,-0.5018578767776489,-0.4400346279144287,0.5906717777252197,0.13939519226551056,-0.3991219699382782,0,0.009996825829148293,0
-0.6008520722389221,-0.4331035614013672,-0.15043655037879944,0.7750362157821655,-1.0168575048446655,0.08765333890914917,0,0.019907042384147644,0
-0.6254714131355286,0.31428831815719604,-0.25698885321617126,0.3241393566131592,-0.4298209846019745,-0.21354325115680695,0,0.021151365712285042,0
-1.099179983139038,-1.102144479751587,-0.4560231864452362,-0.601565420627594,0.0855376124382019,-1.2224445343017578,0,0.003986888565123081,0
-0.570199728012085,1.2061212062835693,-0.2703833281993866,-0.5919521450996399,-0.40166985988616943,-1.4109055995941162,0,0.01728714443743229,0
-0.22762125730514526,-0.4904007315635681,-0.6163911819458008,-0.9550918936729431,0.26440417766571045,-0.9911060333251953,0,-0.08620883524417877,0
-0.4024907946586609,-0.25208359956741333,-0.518036961555481,-1.02821946144104,-1.2832286357879639,-1.1797281503677368,0,0.009996825829148293,0
-0.14914323389530182,-0.3639579117298126,-0.25731924176216125,-1.2400250434875488,-0.27790722250938416,-0.5655950307846069,0,0.009996825829148293,0
0.007666606456041336,0.992941677570343,-0.6690220832824707,-0.7972767949104309,-0.12494233250617981,-1.0437259674072266,0,0.01728714443743229,0
